date,Production(KWh),Consumption(KWh)
2023-12-28 0:00:00,0.0,8.7
2023-12-28 1:00:00,0.0,8.7
2023-12-28 2:00:00,0.0,8.8
2023-12-28 3:00:00,0.0,8.5
2023-12-28 4:00:00,0.0,8.3
2023-12-28 5:00:00,0.0,8.1
2023-12-28 6:00:00,0.0,8.1
2023-12-28 7:00:00,1.0,8.1
2023-12-28 8:00:00,1.2,8.3
2023-12-28 9:00:00,8.6,8.3
2023-12-28 10:00:00,27.6,8.0
2023-12-28 11:00:00,35.7,7.8
2023-12-28 12:00:00,34.3,7.8
2023-12-28 13:00:00,32.7,7.7
2023-12-28 14:00:00,17.4,7.8
2023-12-28 15:00:00,7.7,7.7
2023-12-28 16:00:00,1.2,8.2
2023-12-28 17:00:00,0.0,8.4
2023-12-28 18:00:00,0.0,8.5
2023-12-28 19:00:00,0.0,8.7
2023-12-28 20:00:00,0.0,9.0
2023-12-28 21:00:00,0.0,9.1
2023-12-28 22:00:00,0.0,9.1
2023-12-28 23:00:00,0.0,9.0
