date,Discharge(W),Charge(W),Production(W),Consumption(W),Feed-in(W),From grid(W)
2020-09-11 0:0:00,0.0,0.1,0.0,0.3,0.0,0.5
2020-09-11 0:15:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-09-11 0:30:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-09-11 0:45:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-09-11 1:0:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-09-11 1:15:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-09-11 1:30:00,1.5,0.0,0.0,1.9,0.0,0.5
2020-09-11 1:45:00,0.6,0.1,0.0,1.0,0.0,0.5
2020-09-11 2:0:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-09-11 2:15:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-09-11 2:30:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-09-11 2:45:00,0.0,0.1,0.0,0.4,0.0,0.5
2020-09-11 3:0:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-09-11 3:15:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-09-11 3:30:00,0.9,0.0,0.0,1.3,0.0,0.5
2020-09-11 3:45:00,1.1,0.0,0.0,1.6,0.0,0.5
2020-09-11 4:0:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-09-11 4:15:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-09-11 4:30:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-09-11 4:45:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-09-11 5:0:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-09-11 5:15:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-09-11 5:30:00,0.4,0.1,0.0,0.8,0.0,0.5
2020-09-11 5:45:00,0.2,27.8,0.0,1.9,0.0,29.5
2020-09-11 6:0:00,0.0,18.4,0.0,0.5,0.0,18.9
2020-09-11 6:15:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-09-11 6:30:00,0.0,0.1,0.0,0.3,0.0,0.4
