date,Discharge(W),Charge(W),Production(W),Consumption(W),Feed-in(W),From grid(W)
2020-12-10 0:0:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-12-10 0:15:00,0.0,0.1,0.0,0.3,0.0,0.5
2020-12-10 0:30:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-12-10 0:45:00,1.5,0.0,0.0,2.0,0.0,0.5
2020-12-10 1:0:00,0.5,0.1,0.0,0.9,0.0,0.4
2020-12-10 1:15:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-12-10 1:30:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-12-10 1:45:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-12-10 2:0:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-12-10 2:15:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-12-10 2:30:00,0.6,0.1,0.0,1.0,0.0,0.5
2020-12-10 2:45:00,1.3,0.0,0.0,1.8,0.0,0.5
2020-12-10 3:0:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-12-10 3:15:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-12-10 3:30:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-12-10 3:45:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-12-10 4:0:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-12-10 4:15:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-12-10 4:30:00,1.4,0.0,0.0,1.8,0.0,0.5
2020-12-10 4:45:00,0.6,0.1,0.0,1.0,0.0,0.4
2020-12-10 5:0:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-12-10 5:15:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-12-10 5:30:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-12-10 5:45:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-12-10 6:0:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-12-10 6:15:00,0.0,0.1,0.0,0.8,0.0,1.0
2020-12-10 6:30:00,0.0,0.1,0.0,1.8,0.0,2.0
2020-12-10 6:45:00,0.0,0.1,0.0,0.3,0.0,0.5
2020-12-10 7:0:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-12-10 7:15:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-12-10 7:30:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-12-10 7:45:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-12-10 8:0:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-12-10 8:15:00,1.0,0.0,0.0,1.5,0.0,0.6
2020-12-10 8:30:00,1.0,0.0,0.0,1.2,0.0,0.2
2020-12-10 8:45:00,0.0,0.0,0.0,0.1,0.0,0.1
2020-12-10 9:0:00,0.0,0.2,0.2,0.1,0.0,0.1
2020-12-10 9:15:00,0.0,1.0,1.0,0.1,0.0,0.1
2020-12-10 9:30:00,0.0,3.4,3.4,0.1,0.0,0.1
2020-12-10 9:45:00,0.0,6.4,6.4,0.1,0.0,0.1
2020-12-10 10:0:00,0.0,3.2,3.3,0.2,0.0,0.1
2020-12-10 10:15:00,0.1,5.3,6.7,1.9,0.0,0.4
2020-12-10 10:30:00,0.0,5.0,5.4,0.5,0.0,0.2
2020-12-10 10:45:00,0.0,5.8,5.8,0.0,0.0,0.0
2020-12-10 11:0:00,0.0,4.6,4.6,0.0,0.0,0.0
2020-12-10 11:15:00,0.0,16.2,20.2,0.3,3.8,0.1
2020-12-10 11:30:00,0.0,0.0,10.1,0.6,9.5,0.0
2020-12-10 11:45:00,0.0,0.0,12.7,0.5,12.2,0.0
2020-12-10 12:0:00,0.1,0.0,12.8,1.6,11.3,0.0
2020-12-10 12:15:00,0.0,0.0,20.2,1.7,18.5,0.0
2020-12-10 12:30:00,0.0,0.0,4.3,0.4,3.9,0.0
2020-12-10 12:45:00,0.0,0.0,21.0,0.6,20.4,0.0
2020-12-10 13:0:00,0.0,0.0,27.0,0.5,26.4,0.0
2020-12-10 13:15:00,0.0,0.0,19.9,0.7,19.2,0.0
2020-12-10 13:30:00,0.0,0.0,15.5,0.6,14.9,0.0
2020-12-10 13:45:00,0.0,0.0,10.7,0.9,9.8,0.0
2020-12-10 14:0:00,0.0,0.0,18.6,2.2,16.4,0.0
2020-12-10 14:15:00,0.0,0.0,16.7,0.9,15.8,0.0
2020-12-10 14:30:00,0.0,0.0,17.8,0.6,17.2,0.0
2020-12-10 14:45:00,0.0,0.0,4.8,0.5,4.3,0.0
2020-12-10 15:0:00,0.0,0.0,7.1,0.5,6.5,0.0
2020-12-10 15:15:00,0.0,0.0,4.4,0.4,4.0,0.0
2020-12-10 15:30:00,0.0,0.0,9.1,0.5,8.5,0.0
2020-12-10 15:45:00,0.0,0.0,4.5,1.6,2.9,0.0
2020-12-10 16:0:00,0.0,0.0,11.1,1.4,9.8,0.1
2020-12-10 16:15:00,0.0,0.0,13.7,0.5,13.2,0.0
2020-12-10 16:30:00,0.0,0.0,11.0,0.5,10.5,0.0
2020-12-10 16:45:00,0.0,0.0,6.1,0.5,5.7,0.0
2020-12-10 17:0:00,0.0,0.0,1.3,0.5,0.8,0.0
2020-12-10 17:15:00,0.0,3.9,5.1,0.2,1.1,0.0
2020-12-10 17:30:00,0.0,3.5,4.0,0.6,0.0,0.1
2020-12-10 17:45:00,0.2,0.9,2.1,1.9,0.0,0.5
2020-12-10 18:0:00,0.0,0.7,0.8,0.1,0.0,0.0
2020-12-10 18:15:00,0.0,0.4,0.4,0.0,0.0,0.0
2020-12-10 18:30:00,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-10 18:45:00,0.0,0.1,0.0,0.1,0.0,0.1
2020-12-10 19:0:00,0.0,0.1,0.0,0.2,0.0,0.3
2020-12-10 19:15:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-12-10 19:30:00,1.2,0.0,0.0,1.7,0.0,0.5
2020-12-10 19:45:00,0.7,0.1,0.0,1.1,0.0,0.4
2020-12-10 20:0:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-12-10 20:15:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-12-10 20:30:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-12-10 20:45:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-12-10 21:0:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-12-10 21:15:00,0.4,0.1,0.0,0.8,0.0,0.5
2020-12-10 21:30:00,1.5,0.0,0.0,2.0,0.0,0.5
2020-12-10 21:45:00,0.1,0.1,0.0,0.4,0.0,0.4
2020-12-10 22:0:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-12-10 22:15:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-12-10 22:30:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-12-10 22:45:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-12-10 23:0:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-12-10 23:15:00,1.2,0.0,0.0,1.6,0.0,0.5
2020-12-10 23:30:00,0.8,0.0,0.0,1.2,0.0,0.4
2020-12-10 23:45:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-12-10 24:0:00,0.0,0.1,0.0,0.3,0.0,0.4
