date,Discharge(W),Charge(W),Production(W),Consumption(W),Feed-in(W),From grid(W)
2020-04-11 0:0:00,0.0,0.1,0.0,0.3,0.0,0.5
2020-04-11 0:15:00,0.0,0.1,0.0,0.3,0.0,0.5
2020-04-11 0:30:00,0.0,0.1,0.0,0.3,0.0,0.5
2020-04-11 0:45:00,0.0,0.1,0.0,0.3,0.0,0.5
2020-04-11 1:0:00,0.0,0.1,0.0,0.3,0.0,0.5
2020-04-11 1:15:00,0.0,0.1,0.0,0.3,0.0,0.5
2020-04-11 1:30:00,1.1,0.0,0.0,1.6,0.0,0.6
2020-04-11 1:45:00,0.9,0.0,0.0,1.3,0.0,0.4
2020-04-11 2:0:00,0.0,0.1,0.0,0.3,0.0,0.5
2020-04-11 2:15:00,0.0,0.1,0.0,0.3,0.0,0.5
2020-04-11 2:30:00,0.0,0.1,0.0,0.3,0.0,0.5
2020-04-11 2:45:00,0.0,0.1,0.0,0.4,0.0,0.5
2020-04-11 3:0:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-04-11 3:15:00,0.0,0.1,0.0,0.3,0.0,0.5
2020-04-11 3:30:00,0.8,0.1,0.0,1.2,0.0,0.5
2020-04-11 3:45:00,1.3,0.0,0.0,1.7,0.0,0.4
2020-04-11 4:0:00,0.0,0.1,0.0,0.3,0.0,0.5
2020-04-11 4:15:00,0.0,0.1,0.0,0.4,0.0,0.5
2020-04-11 4:30:00,0.0,0.1,0.0,0.4,0.0,0.5
2020-04-11 4:45:00,0.0,0.1,0.0,0.4,0.0,0.5
2020-04-11 5:0:00,0.0,0.1,0.0,0.3,0.0,0.5
2020-04-11 5:15:00,0.0,0.1,0.0,0.3,0.0,0.5
2020-04-11 5:30:00,0.2,0.1,0.0,0.6,0.0,0.6
2020-04-11 5:45:00,0.2,27.8,0.0,1.8,0.0,29.4
2020-04-11 6:0:00,0.0,17.3,0.0,0.6,0.0,17.9
2020-04-11 6:15:00,0.0,0.1,0.0,0.3,0.0,0.5
2020-04-11 6:30:00,0.0,0.1,0.0,0.3,0.0,0.5
2020-04-11 6:45:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-04-11 7:0:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-04-11 7:15:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-04-11 7:30:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-04-11 7:45:00,0.0,0.1,0.0,1.4,0.0,1.6
2020-04-11 8:0:00,0.0,0.1,0.0,1.2,0.0,1.2
2020-04-11 8:15:00,0.1,0.0,0.0,0.1,0.0,0.1
2020-04-11 8:30:00,0.0,0.0,0.0,0.1,0.0,0.1
2020-04-11 8:45:00,0.0,0.0,0.4,0.4,0.0,0.0
2020-04-11 9:0:00,0.0,0.0,0.6,0.6,0.0,0.0
2020-04-11 9:15:00,0.0,0.0,0.8,0.6,0.2,0.0
2020-04-11 9:30:00,0.0,0.0,6.3,0.6,5.7,0.0
2020-04-11 9:45:00,0.0,0.0,17.7,0.9,16.8,0.0
2020-04-11 10:0:00,0.0,0.0,19.0,2.1,16.8,0.0
2020-04-11 10:15:00,0.0,0.0,20.6,0.7,19.9,0.0
2020-04-11 10:30:00,0.0,0.0,21.5,0.6,20.9,0.0
2020-04-11 10:45:00,0.0,3.2,22.6,0.5,18.8,0.0
2020-04-11 11:0:00,0.0,4.9,23.2,0.6,17.6,0.0
2020-04-11 11:15:00,0.0,0.0,23.2,0.6,22.6,0.0
2020-04-11 11:30:00,0.0,0.0,23.3,0.6,22.8,0.0
2020-04-11 11:45:00,0.0,0.0,23.2,0.5,22.6,0.0
2020-04-11 12:0:00,0.0,0.0,22.2,2.0,20.2,0.0
2020-04-11 12:15:00,0.0,0.0,22.8,1.3,21.5,0.0
2020-04-11 12:30:00,0.0,0.0,8.4,0.6,7.9,0.0
2020-04-11 12:45:00,0.0,0.0,8.6,0.5,8.1,0.0
2020-04-11 13:0:00,0.0,0.0,4.7,0.5,4.2,0.0
2020-04-11 13:15:00,0.0,0.0,4.0,0.5,3.6,0.0
2020-04-11 13:30:00,0.0,0.0,4.1,0.5,3.6,0.0
2020-04-11 13:45:00,0.0,0.0,4.4,0.5,3.9,0.0
2020-04-11 14:0:00,0.0,0.0,2.7,1.5,1.2,0.0
2020-04-11 14:15:00,0.0,0.0,2.3,1.5,0.8,0.0
2020-04-11 14:30:00,0.0,0.0,2.3,0.5,1.8,0.0
2020-04-11 14:45:00,0.0,0.0,2.3,0.5,1.8,0.0
2020-04-11 15:0:00,0.0,0.0,1.9,0.5,1.4,0.0
2020-04-11 15:15:00,0.0,0.0,1.6,0.5,1.1,0.0
2020-04-11 15:30:00,0.0,0.0,1.4,0.4,1.0,0.0
2020-04-11 15:45:00,0.0,0.0,0.9,0.7,0.2,0.0
2020-04-11 16:0:00,0.4,0.0,1.0,1.1,0.3,0.1
2020-04-11 16:15:00,0.9,0.0,0.5,1.9,0.0,0.5
2020-04-11 16:30:00,0.0,0.1,0.1,0.1,0.0,0.1
2020-04-11 16:45:00,0.0,0.0,0.0,0.1,0.0,0.1
2020-04-11 17:0:00,0.0,0.0,0.0,0.0,0.0,0.0
2020-04-11 17:15:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-04-11 17:30:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-04-11 17:45:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-04-11 18:0:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-04-11 18:15:00,1.5,0.0,0.0,2.0,0.0,0.5
2020-04-11 18:30:00,0.5,0.1,0.0,0.9,0.0,0.4
2020-04-11 18:45:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-04-11 19:0:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-04-11 19:15:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-04-11 19:30:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-04-11 19:45:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-04-11 20:0:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-04-11 20:15:00,0.9,0.1,0.0,1.3,0.0,0.4
2020-04-11 20:30:00,1.2,0.0,0.0,1.7,0.0,0.5
2020-04-11 20:45:00,0.0,0.1,0.0,0.3,0.0,0.4
2020-04-11 21:0:00,0.0,0.1,0.0,0.3,0.0,0.4
