date,Production(KWh),Consumption(KWh)
2023-08-28 0:00:00,0.0,6.4
2023-08-28 1:00:00,0.0,6.0
2023-08-28 2:00:00,0.0,5.3
2023-08-28 3:00:00,0.0,4.8
2023-08-28 4:00:00,0.0,6.7
2023-08-28 5:00:00,0.0,7.3
2023-08-28 6:00:00,0.1,7.7
2023-08-28 7:00:00,5.4,7.9
2023-08-28 8:00:00,15.5,7.8
2023-08-28 9:00:00,27.6,7.8
2023-08-28 10:00:00,35.1,7.9
2023-08-28 11:00:00,40.1,7.9
2023-08-28 12:00:00,42.7,7.8
2023-08-28 13:00:00,44.6,8.0
2023-08-28 14:00:00,42.4,8.4
2023-08-28 15:00:00,36.3,8.6
2023-08-28 16:00:00,26.8,8.6
2023-08-28 17:00:00,13.7,8.5
2023-08-28 18:00:00,3.2,8.2
2023-08-28 19:00:00,0.7,8.1
2023-08-28 20:00:00,0.0,8.1
2023-08-28 21:00:00,0.0,8.2
2023-08-28 22:00:00,0.0,8.0
2023-08-28 23:00:00,0.0,7.9
