date,Production(KWh),Consumption(KWh)
2023-10-25 0:00:00,0.0,9.6
2023-10-25 1:00:00,0.0,9.5
2023-10-25 2:00:00,0.0,9.4
2023-10-25 3:00:00,0.0,9.3
2023-10-25 4:00:00,0.0,9.0
2023-10-25 5:00:00,0.0,8.8
2023-10-25 6:00:00,0.0,8.7
2023-10-25 7:00:00,0.2,8.8
2023-10-25 8:00:00,5.4,9.1
2023-10-25 9:00:00,22.7,9.6
2023-10-25 10:00:00,33.1,10.1
2023-10-25 11:00:00,38.9,10.5
2023-10-25 12:00:00,36.2,10.4
2023-10-25 13:00:00,37.8,10.4
2023-10-25 14:00:00,36.1,10.3
2023-10-25 15:00:00,28.9,10.7
2023-10-25 16:00:00,17.3,11.2
2023-10-25 17:00:00,4.2,11.3
2023-10-25 18:00:00,0.0,11.3
2023-10-25 19:00:00,0.0,11.0
2023-10-25 20:00:00,0.0,10.7
2023-10-25 21:00:00,0.0,10.2
2023-10-25 22:00:00,0.0,9.3
2023-10-25 23:00:00,0.0,8.7
