date,Production(KWh),Consumption(KWh)
2023-10-23 0:00:00,0.0,7.7
2023-10-23 1:00:00,0.0,7.5
2023-10-23 2:00:00,0.0,7.4
2023-10-23 3:00:00,0.0,7.4
2023-10-23 4:00:00,0.0,7.3
2023-10-23 5:00:00,0.0,7.5
2023-10-23 6:00:00,0.0,7.5
2023-10-23 7:00:00,0.3,7.4
2023-10-23 8:00:00,6.5,7.1
2023-10-23 9:00:00,22.9,6.8
2023-10-23 10:00:00,32.8,6.8
2023-10-23 11:00:00,37.4,7.2
2023-10-23 12:00:00,38.4,7.5
2023-10-23 13:00:00,37.9,8.0
2023-10-23 14:00:00,33.8,8.1
2023-10-23 15:00:00,26.5,8.1
2023-10-23 16:00:00,17.3,8.3
2023-10-23 17:00:00,4.9,11.3
2023-10-23 18:00:00,0.1,11.2
2023-10-23 19:00:00,0.0,11.1
2023-10-23 20:00:00,0.0,10.9
2023-10-23 21:00:00,0.0,10.3
2023-10-23 22:00:00,0.0,9.6
2023-10-23 23:00:00,0.0,8.8
