date,Production(KWh),Consumption(KWh)
2023-08-25 0:00:00,0.0,8.5
2023-08-25 1:00:00,0.0,7.7
2023-08-25 2:00:00,0.0,7.4
2023-08-25 3:00:00,0.0,7.2
2023-08-25 4:00:00,0.0,7.3
2023-08-25 5:00:00,0.0,7.4
2023-08-25 6:00:00,0.2,7.5
2023-08-25 7:00:00,4.5,5.9
2023-08-25 8:00:00,14.0,6.2
2023-08-25 9:00:00,24.1,6.6
2023-08-25 10:00:00,36.0,6.9
2023-08-25 11:00:00,38.6,7.2
2023-08-25 12:00:00,42.9,7.5
2023-08-25 13:00:00,27.7,7.8
2023-08-25 14:00:00,28.2,7.9
2023-08-25 15:00:00,19.1,7.8
2023-08-25 16:00:00,15.4,7.9
2023-08-25 17:00:00,9.9,8.2
2023-08-25 18:00:00,3.7,8.7
2023-08-25 19:00:00,0.6,8.9
2023-08-25 20:00:00,0.0,8.6
2023-08-25 21:00:00,0.0,8.3
2023-08-25 22:00:00,0.0,7.8
2023-08-25 23:00:00,0.0,7.3
