date,Production(KWh),Consumption(KWh)
2023-11-26 0:00:00,0.0,8.1
2023-11-26 1:00:00,0.0,7.8
2023-11-26 2:00:00,0.0,7.3
2023-11-26 3:00:00,0.0,6.9
2023-11-26 4:00:00,0.0,6.7
2023-11-26 5:00:00,0.0,6.7
2023-11-26 6:00:00,0.0,6.5
2023-11-26 7:00:00,0.0,6.5
2023-11-26 8:00:00,1.5,6.4
2023-11-26 9:00:00,3.2,6.3
2023-11-26 10:00:00,6.9,6.1
2023-11-26 11:00:00,10.9,6.1
2023-11-26 12:00:00,8.4,6.3
2023-11-26 13:00:00,7.9,6.6
2023-11-26 14:00:00,9.1,6.9
2023-11-26 15:00:00,10.8,7.5
2023-11-26 16:00:00,5.0,7.7
2023-11-26 17:00:00,0.0,8.0
2023-11-26 18:00:00,0.0,8.2
2023-11-26 19:00:00,0.0,8.4
2023-11-26 20:00:00,0.0,8.4
2023-11-26 21:00:00,0.0,8.3
2023-11-26 22:00:00,0.0,8.3
2023-11-26 23:00:00,0.0,8.2
