date,Production(KWh),Consumption(KWh)
2023-10-31 0:00:00,0.0,7.8
2023-10-31 1:00:00,0.0,7.6
2023-10-31 2:00:00,0.0,7.5
2023-10-31 3:00:00,0.0,7.5
2023-10-31 4:00:00,0.0,7.4
2023-10-31 5:00:00,0.0,7.6
2023-10-31 6:00:00,0.0,7.6
2023-10-31 7:00:00,0.9,7.6
2023-10-31 8:00:00,2.7,7.6
2023-10-31 9:00:00,19.0,6.9
2023-10-31 10:00:00,33.5,7.0
2023-10-31 11:00:00,37.2,7.0
2023-10-31 12:00:00,38.3,7.4
2023-10-31 13:00:00,37.3,7.8
2023-10-31 14:00:00,33.4,8.4
2023-10-31 15:00:00,24.7,8.8
2023-10-31 16:00:00,13.9,9.2
2023-10-31 17:00:00,1.8,9.2
2023-10-31 18:00:00,0.0,9.1
2023-10-31 19:00:00,0.0,8.9
2023-10-31 20:00:00,0.0,9.1
2023-10-31 21:00:00,0.0,9.2
2023-10-31 22:00:00,0.0,9.3
2023-10-31 23:00:00,0.0,9.0
