date,Production(KWh),Consumption(KWh)
2023-08-22 0:00:00,7.7024503,0.0
2023-08-22 1:00:00,4.7957,0.0
2023-08-22 2:00:00,7.2049,0.0
2023-08-22 3:00:00,6.83545,0.0
2023-08-22 4:00:00,6.63095,0.0
2023-08-22 5:00:00,6.863275,0.0
2023-08-22 6:00:00,6.82415,0.9104848
2023-08-22 7:00:00,6.79704,3.3155951
2023-08-22 8:00:00,6.7957997,15.822253
2023-08-22 9:00:00,6.8315496,26.804707
2023-08-22 10:00:00,11.66405,35.614475
2023-08-22 11:00:00,8.3236,39.353188
2023-08-22 12:00:00,11.9152,41.351917
2023-08-22 13:00:00,11.935934,41.303837
2023-08-22 14:00:00,12.0168,40.3327
2023-08-22 15:00:00,12.116366,26.601503
2023-08-22 16:00:00,12.05395,30.390335
2023-08-22 17:00:00,6.8022003,5.1087728
2023-08-22 18:00:00,9.406401,1.8093686
2023-08-22 19:00:00,12.0810995,0.7563032
2023-08-22 20:00:00,6.9057,0.0
2023-08-22 21:00:00,10.420033,0.0
2023-08-22 22:00:00,11.075974,0.0
2023-08-22 23:00:00,7.6921663,0.0
