date,Production(KWh),Consumption(KWh)
2023-10-23 0:00:00,6.807,0.0
2023-10-23 1:00:00,6.7237334,0.0
2023-10-23 2:00:00,6.9867997,0.0
2023-10-23 3:00:00,7.2498665,0.0
2023-10-23 4:00:00,6.7672253,0.0
2023-10-23 5:00:00,6.7388997,0.0
2023-10-23 6:00:00,6.6953998,0.0
2023-10-23 7:00:00,6.9372997,0.83443207
2023-10-23 8:00:00,6.9736,5.906449
2023-10-23 9:00:00,7.7925,23.02906
2023-10-23 10:00:00,10.1658,33.0375
2023-10-23 11:00:00,7.9501,37.20107
2023-10-23 12:00:00,10.9361,38.259026
2023-10-23 13:00:00,12.61705,35.73242
2023-10-23 14:00:00,12.5856,30.887234
2023-10-23 15:00:00,10.434099,19.413687
2023-10-23 16:00:00,13.717,10.095807
2023-10-23 17:00:00,11.452,2.2659273
2023-10-23 18:00:00,12.287233,0.7115512
2023-10-23 19:00:00,12.69865,0.0
2023-10-23 20:00:00,11.2428665,0.0
2023-10-23 21:00:00,10.65295,0.0
2023-10-23 22:00:00,8.305567,0.0
2023-10-23 23:00:00,7.1298275,0.0
