date,Production(KWh),Consumption(KWh)
2023-11-26 0:00:00,6.8575497,0.0
2023-11-26 1:00:00,6.32855,0.0
2023-11-26 2:00:00,6.2363,0.0
2023-11-26 3:00:00,6.3716497,0.0
2023-11-26 4:00:00,6.3227,0.0
2023-11-26 5:00:00,6.27375,0.0
2023-11-26 6:00:00,6.31565,0.0
2023-11-26 7:00:00,6.3313503,0.0
2023-11-26 8:00:00,6.3932996,1.5262612
2023-11-26 9:00:00,6.2861,3.1674078
2023-11-26 10:00:00,6.299267,6.92236
2023-11-26 11:00:00,6.3124332,10.948114
2023-11-26 12:00:00,6.3922997,8.404019
2023-11-26 13:00:00,6.4721665,7.9336147
2023-11-26 14:00:00,6.3078,9.136809
2023-11-26 15:00:00,6.5139,10.832246
2023-11-26 16:00:00,6.482533,4.9983587
2023-11-26 17:00:00,6.4986,0.0
2023-11-26 18:00:00,6.514667,0.0
2023-11-26 19:00:00,6.395933,0.0
2023-11-26 20:00:00,6.2772,0.0
2023-11-26 21:00:00,6.3092003,0.0
2023-11-26 22:00:00,6.3105,0.0
2023-11-26 23:00:00,6.2584,0.0
