date,Production(KWh),Consumption(KWh)
2023-12-29 0:00:00,0.0,10.1
2023-12-29 1:00:00,0.0,10.7
2023-12-29 2:00:00,0.0,11.3
2023-12-29 3:00:00,0.0,8.3
2023-12-29 4:00:00,0.0,8.2
2023-12-29 5:00:00,0.0,8.0
2023-12-29 6:00:00,0.0,6.7
2023-12-29 7:00:00,0.3,8.1
2023-12-29 8:00:00,2.2,8.3
2023-12-29 9:00:00,10.8,8.2
2023-12-29 10:00:00,25.4,8.2
2023-12-29 11:00:00,31.3,8.3
2023-12-29 12:00:00,32.6,8.1
2023-12-29 13:00:00,32.9,8.0
2023-12-29 14:00:00,18.2,8.2
2023-12-29 15:00:00,6.5,8.2
2023-12-29 16:00:00,0.8,8.2
2023-12-29 17:00:00,0.0,8.2
2023-12-29 18:00:00,0.0,9.8
2023-12-29 19:00:00,0.0,9.8
2023-12-29 20:00:00,0.0,9.8
2023-12-29 21:00:00,0.0,10.8
2023-12-29 22:00:00,0.0,11.8
2023-12-29 23:00:00,0.0,11.3
