date,Production(KWh),Consumption(KWh)
2023-09-21 0:00:00,0.0,11.9
2023-09-21 1:00:00,0.0,11.0
2023-09-21 2:00:00,0.0,7.1
2023-09-21 3:00:00,0.0,6.8
2023-09-21 4:00:00,0.0,7.0
2023-09-21 5:00:00,0.0,6.8
2023-09-21 6:00:00,0.0,6.9
2023-09-21 7:00:00,1.6,6.5
2023-09-21 8:00:00,9.0,7.0
2023-09-21 9:00:00,17.3,7.1
2023-09-21 10:00:00,15.7,6.6
2023-09-21 11:00:00,27.3,10.7
2023-09-21 12:00:00,33.8,12.5
2023-09-21 13:00:00,18.2,11.7
2023-09-21 14:00:00,7.0,8.0
2023-09-21 15:00:00,15.7,13.4
2023-09-21 16:00:00,18.8,12.9
2023-09-21 17:00:00,9.0,12.5
2023-09-21 18:00:00,1.2,13.0
2023-09-21 19:00:00,0.0,12.6
2023-09-21 20:00:00,0.0,12.7
2023-09-21 21:00:00,0.0,12.5
2023-09-21 22:00:00,0.0,7.5
2023-09-21 23:00:00,0.0,12.1
