date,Discharge(W),Charge(W),Production(W),Consumption(W),Feed-in(W),From grid(W),State of Charge(%)
2020-03-09 0:0:00,0.0,0.12,0.0,0.33,0.0,0.45,95.0
2020-03-09 0:1:00,0.0,0.12,0.0,0.33,0.0,0.45,95.0
2020-03-09 0:2:00,0.0,0.12,0.0,0.33,0.0,0.45,95.0
2020-03-09 0:3:00,0.0,0.12,0.0,0.33,0.0,0.45,95.0
2020-03-09 0:4:00,0.0,0.12,0.0,0.33,0.0,0.45,95.0
2020-03-09 0:5:00,0.0,0.12,0.0,0.33,0.0,0.45,95.0
2020-03-09 0:6:00,0.0,0.12,0.0,0.35,0.0,0.47,95.0
2020-03-09 0:7:00,0.0,0.12,0.0,0.35,0.0,0.47,95.0
2020-03-09 0:8:00,0.0,0.12,0.0,0.35,0.0,0.47,95.0
2020-03-09 0:9:00,0.0,0.12,0.0,0.37,0.0,0.49,95.0
2020-03-09 0:10:00,0.0,0.12,0.0,0.37,0.0,0.49,95.0
2020-03-09 0:11:00,0.0,0.12,0.0,0.35,0.0,0.47,95.0
2020-03-09 0:12:00,0.0,0.12,0.0,0.35,0.0,0.47,95.0
2020-03-09 0:13:00,0.0,0.12,0.0,0.35,0.0,0.47,95.0
2020-03-09 0:14:00,0.0,0.12,0.0,0.35,0.0,0.47,95.0
2020-03-09 0:15:00,0.0,0.12,0.0,0.35,0.0,0.47,95.0
2020-03-09 0:16:00,0.0,0.175,0.0,0.5249999999999999,0.0,0.7,95.0
2020-03-09 0:17:00,0.0,0.23,0.0,0.7,0.0,0.93,95.0
2020-03-09 0:18:00,0.0,0.12,0.0,0.35,0.0,0.47,95.0
2020-03-09 0:19:00,0.0,0.12,0.0,0.35,0.0,0.47,95.0
2020-03-09 0:20:00,0.0,0.12,0.0,0.33,0.0,0.45,95.0
2020-03-09 0:21:00,0.0,0.12,0.0,0.33,0.0,0.45,95.0
2020-03-09 0:22:00,0.0,0.12,0.0,0.33,0.0,0.45,95.0
2020-03-09 0:23:00,0.0,0.12,0.0,0.33,0.0,0.45,95.0
2020-03-09 0:24:00,0.0,0.12,0.0,0.33,0.0,0.45,95.0
2020-03-09 0:25:00,0.0,0.12,0.0,0.33,0.0,0.45,95.0
2020-03-09 0:26:00,0.0,0.12,0.0,0.35,0.0,0.47,95.0
2020-03-09 0:27:00,0.0,0.12,0.0,0.35,0.0,0.47,95.0
2020-03-09 0:28:00,0.0,0.12,0.0,0.38,0.0,0.5,95.0
2020-03-09 0:29:00,0.0,0.12,0.0,0.37,0.0,0.49,95.0
2020-03-09 0:30:00,0.0,0.12,0.0,0.38,0.0,0.5,95.0
2020-03-09 0:31:00,0.0,0.12,0.0,0.38,0.0,0.5,95.0
2020-03-09 0:32:00,0.0,0.12,0.0,0.38,0.0,0.5,95.0
2020-03-09 0:33:00,0.0,0.12,0.0,0.38,0.0,0.5,95.0
2020-03-09 0:34:00,0.0,0.12,0.0,0.37,0.0,0.49,95.0
2020-03-09 0:35:00,0.0,0.12,0.0,0.38,0.0,0.5,95.0
2020-03-09 0:36:00,0.0,0.12,0.0,0.37,0.0,0.49,95.0
2020-03-09 0:37:00,0.0,0.12,0.0,0.33,0.0,0.45,95.0
2020-03-09 0:38:00,0.0,0.12,0.0,0.33,0.0,0.45,95.0
2020-03-09 0:39:00,0.0,0.12,0.0,0.33,0.0,0.45,95.0
2020-03-09 0:40:00,0.0,0.12,0.0,0.38,0.0,0.5,95.0
2020-03-09 0:41:00,1.38,0.0,0.0,2.35,0.0,0.97,95.0
2020-03-09 0:42:00,1.78,0.0,0.0,2.23,0.0,0.45,95.0
2020-03-09 0:43:00,1.65,0.0,0.0,2.15,0.0,0.5,95.0
2020-03-09 0:44:00,1.68,0.0,0.0,2.05,0.0,0.37,95.0
2020-03-09 0:45:00,1.58,0.0,0.0,2.07,0.0,0.49,95.0
2020-03-09 0:46:00,1.58,0.0,0.0,2.02,0.0,0.44,95.0
2020-03-09 0:47:00,1.62,0.0,0.0,2.05,0.0,0.43,95.0
2020-03-09 0:48:00,1.62,0.0,0.0,2.03,0.0,0.41,95.0
2020-03-09 0:49:00,1.53,0.0,0.0,2.0,0.0,0.47,95.0
2020-03-09 0:50:00,1.52,0.0,0.0,1.95,0.0,0.43,95.0
2020-03-09 0:51:00,1.58,0.0,0.0,2.07,0.0,0.49,95.0
2020-03-09 0:52:00,1.53,0.0,0.0,1.98,0.0,0.45,95.0
2020-03-09 0:53:00,1.5,0.0,0.0,1.97,0.0,0.47,95.0
2020-03-09 0:54:00,1.45,0.0,0.0,1.88,0.0,0.43,95.0
2020-03-09 0:55:00,1.8,0.0,0.0,2.02,0.0,0.22,95.0
2020-03-09 0:56:00,1.4,0.0,0.0,1.85,0.0,0.45,95.0
2020-03-09 0:57:00,1.48,0.0,0.0,1.95,0.0,0.47,95.0
2020-03-09 0:58:00,1.5,0.0,0.0,1.95,0.0,0.45,95.0
2020-03-09 0:59:00,1.43,0.0,0.0,1.93,0.0,0.5,95.0
2020-03-09 1:0:00,1.42,0.0,0.0,1.85,0.0,0.43,95.0
2020-03-09 1:1:00,1.43,0.0,0.05,1.95,0.0,0.47,95.0
2020-03-09 1:2:00,1.5,0.0,0.0,1.93,0.0,0.43,95.0
2020-03-09 1:3:00,1.43,0.0,0.0,1.97,0.0,0.54,95.0
2020-03-09 1:4:00,1.47,0.0,0.0,1.93,0.0,0.46,95.0
2020-03-09 1:5:00,1.3,0.0,0.0,1.85,0.0,0.55,95.0
2020-03-09 1:6:00,1.38,0.0,0.0,1.85,0.0,0.47,95.0
2020-03-09 1:7:00,1.43,0.0,0.0,1.83,0.0,0.4,94.0
2020-03-09 1:8:00,1.37,0.0,0.0,1.82,0.0,0.45,94.0
2020-03-09 1:9:00,1.38,0.0,0.0,1.83,0.0,0.45,94.0
2020-03-09 1:10:00,1.4,0.0,0.0,1.88,0.0,0.48,94.0
2020-03-09 1:11:00,1.53,0.0,0.03,1.97,0.0,0.41,94.0
2020-03-09 1:12:00,1.38,0.0,0.0,1.88,0.0,0.5,94.0
2020-03-09 1:13:00,0.6,0.0,0.05,0.85,0.0,0.2,94.0
2020-03-09 1:14:00,0.0,0.12,0.0,0.35,0.0,0.47,94.0
2020-03-09 1:15:00,0.0,0.12,0.0,0.35,0.0,0.47,94.0
2020-03-09 1:16:00,0.0,0.12,0.0,0.35,0.0,0.47,94.0
2020-03-09 1:17:00,0.0,0.12,0.0,0.35,0.0,0.47,94.0
2020-03-09 1:18:00,0.0,0.12,0.0,0.33,0.0,0.45,94.0
2020-03-09 1:19:00,0.0,0.12,0.0,0.33,0.0,0.45,94.0
2020-03-09 1:20:00,0.0,0.12,0.0,0.33,0.0,0.45,94.0
2020-03-09 1:21:00,0.0,0.12,0.0,0.35,0.0,0.47,94.0
2020-03-09 1:22:00,0.0,0.12,0.0,0.35,0.0,0.47,94.0
2020-03-09 1:23:00,0.0,0.12,0.0,0.35,0.0,0.47,94.0
2020-03-09 1:24:00,0.0,0.12,0.0,0.35,0.0,0.47,94.0
2020-03-09 1:25:00,0.0,0.12,0.0,0.35,0.0,0.47,94.0
2020-03-09 1:26:00,0.0,0.12,0.0,0.35,0.0,0.47,94.0
2020-03-09 1:27:00,0.0,0.12,0.0,0.35,0.0,0.47,94.0
2020-03-09 1:28:00,0.0,0.12,0.0,0.33,0.0,0.45,94.0
2020-03-09 1:29:00,0.0,0.12,0.0,0.33,0.0,0.45,94.0
2020-03-09 1:30:00,0.0,0.12,0.0,0.33,0.0,0.45,94.0
2020-03-09 1:31:00,0.0,0.12,0.0,0.32,0.0,0.44,94.0
2020-03-09 1:32:00,0.0,0.12,0.0,0.35,0.0,0.47,94.0
2020-03-09 1:33:00,0.0,0.12,0.0,0.35,0.0,0.47,94.0
2020-03-09 1:34:00,0.0,0.12,0.0,0.33,0.0,0.45,94.0
2020-03-09 1:35:00,0.0,0.12,0.0,0.35,0.0,0.47,94.0
2020-03-09 1:36:00,0.0,0.12,0.0,0.33,0.0,0.45,94.0
2020-03-09 1:37:00,0.0,0.12,0.0,0.33,0.0,0.45,94.0
